id,tweet,clean_tweet,predicted_label,sentiment_predicted
8455.0,Feel like crying!! Can't get into my Vine Viddy or CB Channel accounts on the stupid apps #HATEapple,feel like cri into vine viddi channel account stupid app #hateappl,0,positive emotion
8456.0,#FREE on #iPad #iPhone #Kindle for Amazon Prime. DAWN GIRL #Retweet #tech #news #amreading #Thrillerhttp://ow.ly/PvUx30kRcey,#free #ipad #iphon #kindl amazon prime dawn girl #retweet #tech #new #amread #thriller,0,positive emotion
8457.0,Currently downloading #Fortnite for the #PS4... gonna give it a go and see what the hype is about.... May return to #GTAV or I may get lost in fortnite never to return... who knows lol #gaming #PlayStation4 #gamergirl #newbie #life #sony #LIKES,current download #fortnit gonna give what hype about return #gtav lost fortnit never return know #game #playstat #gamergirl #newbi #life #soni #like,0,positive emotion
8458.0,Android's market share is now four times that of Apple. Four times! #justsayin,android market share four time that appl four time #justsayin,0,positive emotion
8459.0,I this #jailbreak #tool #apple #iPhone #iPad #iPod #iOS #7 http://instagram.com/p/prKXwUmXMl/,thi #jailbreak #tool #appl #iphon #ipad #ipod #io,0,positive emotion
8460.0,Stupid $&@*# iPad with no Flash player won't let me watch online stream of United-City match tonight! #WorstDayEver,stupid ipad with flash player watch onlin stream unit citi match tonight #worstdayev,0,positive emotion
8461.0,My new Sony Xperia SL #Yeppie #AndroidPhotography #Sony #CellPhone #Gadgets #Fav #Peace http://instagram.com/p/XVkAHKFKHW/,soni xperia #yeppi #androidphotographi #soni #cellphon #gadget #fav #peac,0,positive emotion
8462.0,I might be the most happy human beeing alive right now. #iPhone7Plus #apple #igoit #iphone7 #iphone #mylove #thanksgod applepic.twitter.com/jeKa2I0jDW,might most happi human bee aliv right #iphon plu #appl #igoit #iphon #iphon #mylov #thanksgod applep twitter jeka,0,positive emotion
8463.0,Luxury #car #iphone #iphonesia #apple #tech #photooftheday #twelveskip #instadaily #success https://instagram.com/p/3VgzX8MAOT/,luxuri #car #iphon #iphonesia #appl #tech #photooftheday #twelveskip #instadaili #success,0,positive emotion
8464.0,#Android wars don't bother me any more. #Samsung versus #HTCOne doesn't matter any more. I a extremely being on #NokiaLumia720.,#android war bother more #samsung versu #htcone doesn matter more extrem be #nokialumia,0,positive emotion
8465.0,@nikkynicole SAMSUNG Galaxy S II. Rated better than the Iphone... In fact I kicked the Iphone's butt!!!,samsung galaxi rate better than iphon fact kick iphon butt,0,positive emotion
8466.0,????? RETWEET ????? FOLLOW ALL WHO RT ????? FOLLOWBACK ????? GAIN WITH ME RT NOW????? #iphone #sougofollow #ff gk0s,retweet follow followback gain with #iphon #sougofollow,0,positive emotion
8467.0,"Over 10,000 #steps yesterday and almost 5 miles #walked #exercise #workout #weightloss #health #wellness as seen from my #apple #watch synced with the #withings #nokia #healthmate #app :) #geek #quantifiedself #thankful #grateful #weekend #neverstop #relentlesspic.twitter.com/8Sf4UAfb0u",over #step yesterday almost mile #walk #exercis #workout #weightloss #health #well seen from #appl #watch sync with #with #nokia #healthmat #app #geek #quantifiedself #thank #grate #weekend #neverstop #relentlessp twitter uafb,0,positive emotion
8468.0,I'm so effing happy ... #treatyoself #samsung #galaxyview #sale #att #bigscreen #art https://www.instagram.com/p/BQPIHEbDwxo/,ef happi #treatyoself #samsung #galaxyview #sale #att #bigscreen #art,0,positive emotion
8469.0,"I've been waiting for this moment for a long time, finally! #Apple #iPhone #cool #technology http://instagram.com/p/okSiG5GR2M/",been wait thi moment long time final #appl #iphon #cool #technolog,0,positive emotion
8470.0,I give up with my ipad. About ready to reset It. Dont even care about the pictures or ANYTHING. #sodone #teamandroid,give with ipad about readi reset dont even care about pictur anyth #sodon #teamandroid,0,positive emotion
8471.0,#google #Samsung Nexus S Unlocked Phone--U.S. Warranty (Bl...' by Samsung http://www.amazon.com/gp/product/B004USPRM4?ie=UTF8&tag=richkaya-20&linkCode=shr&camp=213733&creative=393185&creativeASIN=B004USPRM4&ref_=sr_1_2&qid=1321613344&sr=8-2  #pop #rock #pop #culture #touchphone,#googl #samsung nexu unlock phone warranti samsung #pop #rock #pop #cultur #touchphon,0,positive emotion
8472.0,@iTunes is such a fucking piece of shit. You never give me the song im looking 4. I don't want the karaoke version #apple sucks,such fuck piec shit never give song look want karaok version #appl suck,0,positive emotion
8473.0,I don't think I could complain enough about #ios7 an any other #apple product,think could complain enough about #io other #appl product,0,positive emotion
8474.0,Photo: New phone case just came in the mail from China! #hellokitty #iphone #case #china (Taken with... http://tmblr.co/ZE5KYyDtrJdJ,photo phone case just came mail from china #hellokitti #iphon #case #china taken with,0,positive emotion
8475.0,Dear #Apple - you stupid fucking inadequate pieces of shits... Send me the watch I ordered 2 fucking PLUS months ago. #AppleWatch,dear #appl stupid fuck inadequ piec shit send watch order fuck plu month #applewatch,0,positive emotion
8476.0,Cheers to that #cheers #whiskey#alcohol#sunday#winter #cold#nature #me #jj #jj_forum #igfame #iphone http://instagr.am/p/R5aX4nECYl/,cheer that #cheer #whiskey#alcohol#sunday#wint #cold#natur forum #igfam #iphon,0,positive emotion
8477.0,Quality Time #samsung #opudepartement #fun #joyfull @ Bandar Jakarta Resto Summarecon https://instagram.com/p/9a-1woI0zt/,qualiti time #samsung #opudepart #fun #joyful bandar jakarta resto summarecon,0,positive emotion
8478.0,"For anyone thinking of updating to ios7.3, don't bother. #ruinedmyphone #nothappy",anyon think updat bother #ruinedmyphon #nothappi,0,positive emotion
8479.0,And apple wants me to spend an extra $10 a month for music. #no #Apple,appl want spend extra month music #appl,0,positive emotion
8480.0,Fall in love with her every time. #wifey #mylife #cute #iphone #girlfriend #beautiful http://instagr.am/p/LhTW2byfZ2/,fall love with everi time #wifey #mylif #cute #iphon #girlfriend #beauti,0,positive emotion
8481.0,"iCloud is the reason that we cant have nice things  where are my 11,000 images ?",icloud reason that have nice thing where imag,0,positive emotion
8482.0,Hello TwitterWorld Summer 2016 ? #zeeland #samsung #europe #brouwershaven #grevelingenmeer #visithollandpic.twitter.com/LGsfL7TSZO,hello twitterworld summer #zeeland #samsung #europ #brouwershaven #grevelingenm #visithollandp twitter lgsfl tszo,0,positive emotion
8483.0,My #cute and oh so #girly #case for my new #iPadAir #Apple #happiness My Apple collection is http://instagram.com/p/qa9WuNyCA7/,#cute #girli #case #ipadair #appl #happi appl collect,1,negative emotion
8484.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow åx38,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
8485.0,Playing with my new toy testing a new #Motorola #microcells @ Vodafone Lab @ Vodafone Village http://instagram.com/p/sh04vgp6WJ/,play with test #motorola #microcel vodafon vodafon villag,0,positive emotion
8486.0,#swiming #pool #summer #solo #jumping #sony #xperiaz3 #z3 #alliswell @ Grand Taner Hotel https://instagram.com/p/5pJTIIPrER/,#swime #pool #summer #solo #jump #soni #xperiaz #alliswel grand taner hotel,0,positive emotion
8487.0,Photo: #Dinner #bbqchicken #salad #apple #glutenfree #healthy #colorful place #lowcarb... http://tmblr.co/ZX4uAm1pCLEsm,photo #dinner #bbqchicken #salad #appl #glutenfre #healthi #color place #lowcarb,0,positive emotion
8488.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow (=}v,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
8489.0,Trying to find a ps4 in stock is like trying to find a turbo man in jingle all the way! #putthecookiedown #ps4 #sony #psn #stock,tri find stock like tri find turbo jingl #putthecookiedown #soni #psn #stock,0,positive emotion
8490.0,"Dear #Apple , #fuckyou for putting the icing on the cake. Did I REALLY have to go through all that for my free #nicktoons ?!",dear #appl #fuckyou put ice cake realli have through that free #nicktoon,0,positive emotion
8491.0,#Apple doesn't have @twitter cause they don't want us to tweet how much they,#appl doesn have caus they want tweet much they,0,positive emotion
8492.0,New ring #iphonex #canon #canoncamera #followme #follow4follow #ring #fashion #tragedy https://www.instagram.com/p/BgyhBeVHjwt/,ring #iphonex #canon #canoncamera #followm #follow follow #ring #fashion #tragedi,1,negative emotion
8493.0,"When the 7 dropped my charger port stopped working, now my home button isn't working... Ima keep gettin minor $&@*# fixed, #APPLE",when drop charger port stop work home button work keep gettin minor fix #appl,0,positive emotion
8494.0,Casper PS1 #gaming #casper #retro #ps1 #playstation #sony #picoftheday #instadaily #smile  http://instagram.com/p/kxpNkMzJ4o/,casper #game #casper #retro #playstat #soni #picoftheday #instadaili #smile,0,positive emotion
8495.0,Anyone else wanna punch words with friends over some dumb update? I've done it twice and it still says I need to update. #UGH apple,anyon els wanna punch word with friend over some dumb updat done twice still say need updat #ugh appl,1,negative emotion
8496.0,OnePlus One status : delivered ! #oneplus #oneplusone #geek #smartphone #neversettle http://instagram.com/p/tBM0ZNuHG2/,oneplu statu deliv #oneplu #onepluson #geek #smartphon #neversettl,0,positive emotion
8497.0,"And, #Apple continues to #suck. Trying to charge my girlfriend well over $1200 to fix her mac. I can build a better PC for less than that.",#appl continu #suck tri charg girlfriend well over build better less than that,0,positive emotion
8498.0,Q: Bored? A: Punch Quest! #game #app #apple #iphone #awesome #fun #punch #quest #fight #bored http://instagram.com/p/ZNqbfCS4Z7/,bore punch quest #game #app #appl #iphon #awesom #fun #punch #quest #fight #bore,0,positive emotion
8499.0,Friday and we LOVE it :-) #friday #party #weekend #HTCone #iphonecase #samsung #LGCase http://instagram.com/p/hSj6dIOvED/,friday love #friday #parti #weekend #htcone #iphonecas #samsung #lgcase,0,positive emotion
8500.0,Fun apps for kids. Ready to laugh out loud? | Best Kids Apps http://buff.ly/18kQ1gh #kids #facemelter #picture #iPhone #talkingcarl,app kid readi laugh loud best kid app #kid #facemelt #pictur #iphon #talkingcarl,0,positive emotion
8501.0,The End  Penny Dreadful Shocks http://dlvr.it/LcGWnL #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,penni dread shock #new #photographi #fashion #health #fail #tech #ipad #iphon #funni #lol,0,positive emotion
8502.0,"Really should move my iPhone off my bed, its annoying me that its fucked. apple",realli should move iphon annoy that fuck appl,0,positive emotion
8503.0,#Samsung your update yesterday has messed my cell up! Thanks! #samsungsucks,#samsung your updat yesterday mess cell thank #samsungsuck,1,negative emotion
8504.0,"You can't use this version of the application VMware Fusion"" with this version of OS X."" Great. #apple",thi version applic vmware fusion with thi version great #appl,1,negative emotion
8505.0,Happy Wakesurf Babe #wakesurfgirls #superwet #vinkeveen #vinkeveenseplassen #nautique #wakeboarden #liquidforce #liquidforcenederland #redbullned #gopro #redbull #samsung https://www.instagram.com/p/BmELZgRAIwO/?utm_source=ig_twitter_share&igshid=rh7qhvam5spk ,happi wakesurf babe #wakesurfgirl #superwet #vinkeveen #vinkeveenseplassen #nautiqu #wakeboarden #liquidforc #liquidforcenederland #redbulln #gopro #redbul #samsung,0,positive emotion
8506.0,"Whatever the #jury says, #iPhone & #Apple ... #Samsung with its #Galaxy series is the #RealThing ... #ScrewApple #APL",whatev #juri say #iphon #appl #samsung with #galaxi seri #realth #screwappl #apl,0,positive emotion
8507.0,Trying it on the other side #hair #iphone #igers #lastminute #lastcall #igers https://www.instagram.com/p/Beiewz5nTXU/,tri other side #hair #iphon #iger #lastminut #lastcal #iger,0,positive emotion
8508.0,So happy with note3 after the factory reset! #Note3 #Samsung #Galaxy,happi with note after factori reset #note #samsung #galaxi,1,negative emotion
8509.0,"?July,9? #?? #?? #in?? #festival #enjoy #marshmallow #apple #candy #pink #yellow #red https://www.instagram.com/p/BHpZf7IBTcS/",juli #festiv #enjoy #marshmallow #appl #candi #pink #yellow #red,1,negative emotion
8510.0,"#iOS8 I have an IPhone 4, what about me!!! It's so unfair, that only people with latest cellphones are allowed to have it. #apple",#io have iphon what about unfair that onli peopl with latest cellphon allow have #appl,0,positive emotion
8511.0,My old & exact #1995 #sony #playstation #box #artwork prior analog sticks #orginal #model. Sold my #segasaturn & purchased my #ps1. I turned 12yrs in #november & very #kid @ #peace https://www.instagram.com/p/BlRLAWzAEXO/?utm_source=ig_twitter_share&igshid=r7fovggx8ono ,exact #soni #playstat #box #artwork prior analog stick #orgin #model sold #segasaturn purchas turn #novemb veri #kid #peac,0,positive emotion
8512.0,New phone haha ** #phone #sony #Xperia #z3 #yeaaa #nomoreiphone http://instagram.com/p/tdJxtdGZs9/,phone haha #phone #soni #xperia #yeaaa #nomoreiphon,0,positive emotion
8513.0,@fotor_com #Fotor #fotorapp #okapi #fun #funday #event #sony #Cr8vEase @ Randburg Sports Complex http://instagram.com/p/wRWgzoOYP9/,#fotor #fotorapp #okapi #fun #funday #event #soni veas randburg sport complex,0,positive emotion
8514.0,My new S3 case. #samsung #android #phone #new #case #animalprint #asian #cute #igers http://instagram.com/p/aCp04ggk-p/,case #samsung #android #phone #new #case #animalprint #asian #cute #iger,0,positive emotion
8515.0,Can't agree more! That's why I'm still programmed in Basic RT @SirBlacktye my htc phone..#iphone sucks,agre more that still program basic phone #iphon suck,0,positive emotion
8516.0,"I'm minorly inconvenienced, but they're taking care of it, and me. That's the absolute best you can ask for. Thanks, #apple",minorli inconvenienc they take care that absolut best thank #appl,0,positive emotion
8517.0,Sell what you want from wherever you want! Download the app http://tiny.cc/kommerce #anyplace #anylocation #time #sales #success #store #location #mobilapp #app #apps #ios #time #share #life #technology #partner #news #iphone #techpic.twitter.com/prDKTT4BqU,sell what want from wherev want download #anyplac #anyloc #time #sale #success #store #locat #mobilapp #app #app #io #time #share #life #technolog #partner #new #iphon #techpic twitter prdktt,0,positive emotion
